Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
0,23.0,178.0,68.0,371,199,1,2016,27,22,268,0
1,20.0,167.0,61.0,336,205,1,1976,21,23,280,2
1,24.0,190.0,75.0,336,205,1,1976,21,6,97,2
0,19.0,178.0,72.0,91,48,1,1980,22,42,435,0
0,22.0,179.0,75.0,22,12,1,1964,39,3,62,0
0,34.0,186.0,93.0,195,103,1,2012,17,11,143,0
1,28.0,170.0,60.0,382,207,1,2016,27,3,67,1
0,26.0,163.0,58.0,169,88,1,1960,28,22,268,0
0,29.0,178.0,60.0,169,88,1,2004,3,3,53,0
0,29.0,163.0,67.0,382,207,1,1976,21,52,505,0
0,28.0,167.0,64.0,382,207,1,1956,19,22,267,0
0,23.0,182.0,76.0,265,144,0,2010,41,41,414,0
1,20.0,170.0,61.0,184,98,1,2016,27,42,463,0
0,53.0,194.0,93.0,265,144,1,1956,19,35,371,0
0,24.0,170.0,49.0,224,131,1,1980,22,14,183,0
1,18.0,172.0,63.0,145,77,0,1964,14,0,6,0
0,21.0,183.0,79.0,46,28,1,1996,4,19,249,1
0,26.0,198.0,77.0,375,204,1,2016,27,3,49,1
1,31.0,170.0,65.0,151,72,1,2016,27,33,336,0
0,27.0,177.0,82.0,64,35,0,1980,15,25,283,0
0,21.0,167.0,67.0,382,207,1,1952,13,53,530,3
0,31.0,192.0,115.0,35,25,1,2008,6,3,48,3
1,23.0,166.0,58.0,78,196,1,1996,4,40,413,0
0,36.0,168.0,72.0,114,74,1,1968,20,35,374,0
0,28.0,193.0,89.0,132,67,1,1988,33,50,494,0
1,18.0,153.0,48.0,386,207,0,1972,31,18,246,0
0,20.0,191.0,88.0,151,72,1,1960,28,31,317,0
0,18.0,198.0,85.0,408,217,1,1984,18,51,496,2
1,24.0,162.0,61.0,332,164,1,2012,17,19,250,0
0,18.0,178.0,125.0,22,12,1,1996,4,1,10,0
0,20.0,194.0,130.0,75,40,1,1996,4,53,535,0
0,25.0,172.0,66.0,259,142,1,1972,23,3,21,0
1,25.0,170.0,56.0,97,52,1,2008,6,46,488,0
1,25.0,165.0,61.0,317,178,1,2012,17,35,384,0
0,20.0,183.0,75.0,132,67,0,1968,12,25,283,0
0,29.0,181.0,75.0,184,98,1,1968,20,51,496,0
0,24.0,161.0,60.0,114,74,1,1988,33,22,263,0
0,53.0,162.0,69.0,132,67,1,1996,4,35,359,0
1,17.0,149.0,38.0,296,163,1,2004,3,22,278,0
0,32.0,178.0,98.0,352,182,0,2014,34,9,113,0
0,22.0,180.0,80.0,154,79,1,1980,22,3,26,0
0,27.0,203.0,98.0,46,28,1,2000,38,42,439,1
0,30.0,172.0,54.0,16,8,1,2012,17,3,53,0
1,27.0,181.0,73.0,251,140,1,1996,4,42,454,0
1,15.0,162.0,58.0,388,206,1,1968,20,42,463,0
0,23.0,191.0,86.0,37,19,1,2016,27,42,449,0
1,29.0,160.0,52.0,301,165,0,2014,34,36,393,0
0,21.0,178.0,74.0,184,98,0,1994,16,25,283,0
0,29.0,181.0,82.0,251,140,0,2006,40,41,416,2
1,26.0,171.0,65.0,132,67,1,2016,27,17,240,0
0,31.0,170.0,67.0,86,45,1,1972,23,35,374,0
0,19.0,191.0,72.0,314,108,1,1996,4,3,35,0
0,31.0,187.0,71.0,340,61,1,2000,38,3,16,0
1,25.0,162.0,69.0,278,150,1,2008,6,34,354,0
0,20.0,187.0,77.0,296,163,0,1992,0,41,415,0
0,32.0,173.0,75.0,408,217,1,1964,39,22,269,0
1,25.0,168.0,68.0,182,96,1,2008,6,34,354,0
0,23.0,185.0,82.0,340,61,1,2000,38,24,281,0
1,15.0,168.0,54.0,64,35,1,1976,21,42,456,0
1,30.0,158.0,50.0,375,204,1,2012,17,3,85,0
0,30.0,185.0,77.0,259,142,1,1964,39,3,31,0
0,28.0,172.0,68.0,408,217,1,1972,23,22,268,0
1,22.0,168.0,58.0,187,100,1,2004,3,3,72,2
0,24.0,176.0,70.0,301,165,1,2008,6,1,10,0
1,18.0,166.0,55.0,169,88,1,1972,23,22,273,0
0,27.0,157.0,59.5,382,207,1,1964,39,52,499,3
0,34.0,193.0,75.0,172,90,1,1988,33,46,484,0
1,23.0,168.0,55.0,132,67,0,2010,41,8,108,0
0,30.0,177.0,74.0,265,144,1,1928,1,3,52,0
0,20.0,168.0,79.0,38,24,1,1984,18,14,183,0
0,28.0,194.0,86.0,132,67,1,2008,6,3,44,0
0,22.0,182.0,92.0,118,58,1,1968,20,51,496,0
0,16.0,185.0,75.0,175,89,1,1988,33,42,446,0
0,45.0,178.0,95.0,200,109,1,2012,17,35,361,0
0,26.0,176.0,72.0,132,67,0,1988,8,25,283,0
0,26.0,175.0,68.0,326,184,1,1996,4,14,195,0
0,31.0,185.0,76.0,233,126,1,2008,6,35,360,0
1,19.0,163.0,51.0,240,127,1,2008,6,3,74,0
0,33.0,185.0,82.0,184,98,1,1984,18,51,496,0
1,25.0,170.0,57.0,242,121,1,2016,27,45,480,0
1,30.0,167.0,46.0,151,72,1,2012,17,3,76,0
1,20.0,144.0,34.0,75,40,1,2012,17,22,272,2
1,31.0,165.0,64.0,301,165,1,2004,3,43,469,2
0,26.0,193.0,110.0,27,13,0,1992,0,9,113,0
0,42.0,188.0,97.0,377,64,1,1992,5,34,352,0
0,20.0,175.0,70.0,151,72,1,1988,33,14,200,0
1,25.0,165.0,51.0,361,191,1,2008,6,3,82,0
0,19.0,190.0,82.0,16,8,1,1984,18,42,434,0
0,19.0,178.0,70.0,132,67,1,1964,39,42,439,0
0,22.0,183.0,83.0,37,19,1,1976,21,24,281,0
1,18.0,164.0,60.0,327,175,0,1994,16,0,5,1
0,22.0,181.0,75.0,397,68,1,1976,21,23,279,0
0,21.0,178.0,120.0,7,3,1,2000,38,26,289,0
0,28.0,196.0,72.0,149,78,1,1968,20,3,31,0
0,19.0,180.0,74.0,336,205,1,1972,23,19,249,1
0,27.0,173.0,71.0,13,4,0,1998,24,0,3,0
0,21.0,166.0,62.0,132,67,1,1960,28,22,266,0
0,22.0,176.0,66.0,22,12,1,2016,27,24,281,0
0,25.0,190.0,93.0,22,12,1,2016,27,31,318,3
1,20.0,170.0,55.0,75,40,0,2014,34,36,394,0
0,21.0,185.0,82.0,382,207,1,1992,5,46,484,0
0,24.0,180.0,90.0,26,13,0,1964,14,27,301,2
0,21.0,179.0,69.0,151,72,1,1968,20,3,16,0
0,24.0,191.0,96.0,251,140,1,2000,38,5,95,0
0,28.0,190.0,75.0,184,98,1,2016,27,3,49,0
0,26.0,154.0,52.0,336,205,1,1964,39,53,522,0
1,25.0,177.0,61.0,22,12,1,1976,21,3,74,0
1,30.0,164.0,57.0,188,102,1,2012,17,19,250,3
1,18.0,154.0,49.0,22,12,1,2008,6,26,293,0
0,25.0,190.0,83.0,37,19,1,1968,20,50,494,0
1,14.0,163.0,54.0,184,98,1,1960,28,42,460,0
0,21.0,173.0,72.0,25,13,0,1992,0,41,418,0
1,25.0,170.0,56.0,64,35,1,1988,33,3,70,0
0,19.0,178.0,68.0,151,72,1,1976,21,42,429,0
0,25.0,169.0,66.0,352,182,1,2012,17,22,269,0
0,23.0,171.0,58.0,296,163,1,1992,5,10,117,0
0,28.0,180.0,73.0,382,207,0,2010,41,8,102,0
0,33.0,180.0,76.0,145,77,1,1960,28,24,281,0
0,22.0,170.0,68.0,272,148,1,1964,39,24,281,3
0,27.0,168.0,63.0,145,77,0,1960,35,38,399,0
1,20.0,170.0,65.0,16,8,0,1998,24,0,9,0
0,20.0,180.0,73.0,233,126,1,1968,20,42,429,0
0,25.0,175.0,79.0,64,35,0,1968,12,25,283,1
1,26.0,176.0,64.0,349,185,1,2008,6,23,280,0
0,18.0,192.0,96.0,312,176,0,1988,8,0,4,0
1,21.0,150.0,55.0,259,142,1,2008,6,19,250,0
0,21.0,180.0,80.0,75,40,0,1998,24,41,414,0
0,19.0,163.0,64.0,296,163,1,2000,38,22,268,0
1,24.0,165.0,64.0,64,35,1,2000,38,3,72,0
0,24.0,178.0,73.0,352,182,1,1996,4,31,321,0
0,24.0,188.0,80.0,332,164,1,2004,3,34,347,0
1,21.0,179.0,70.0,408,217,1,1984,18,23,280,2
0,23.0,183.0,66.0,151,72,1,1976,21,3,37,0
0,22.0,179.0,70.0,285,156,0,1972,31,18,246,0
0,30.0,180.0,75.0,382,207,1,2000,38,3,62,0
0,34.0,185.0,82.0,25,13,1,1976,21,34,352,0
1,28.0,148.0,48.0,64,35,0,2014,34,18,247,3
1,15.0,150.0,39.0,154,79,1,2004,3,22,273,0
1,23.0,179.0,71.0,145,77,1,1992,5,23,280,0
0,26.0,175.0,70.0,64,35,0,1992,0,12,165,0
1,21.0,186.0,63.0,184,98,1,2008,6,42,464,0
0,21.0,178.0,79.0,382,207,0,1994,16,25,283,0
0,23.0,176.0,66.0,382,207,1,1896,3,3,21,0
0,20.0,186.0,84.0,382,207,0,1972,31,25,283,3
0,21.0,173.0,70.0,211,116,0,1968,12,0,3,0
1,24.0,152.0,54.0,117,57,1,2016,27,3,68,0
0,29.0,185.0,84.0,154,79,1,2000,38,3,31,0
0,24.0,182.0,72.0,285,156,1,2008,6,3,34,0
0,20.0,188.0,93.0,382,207,1,2008,6,42,441,2
0,26.0,192.0,93.0,64,35,1,1992,5,31,320,0
0,28.0,170.0,69.0,132,67,1,1980,22,22,266,0
0,26.0,171.0,63.0,352,182,1,1976,21,22,263,0
0,27.0,172.0,72.0,78,196,1,1968,20,3,21,0
0,24.0,173.0,65.0,117,57,1,1984,18,26,287,0
0,25.0,178.0,82.0,169,88,1,2008,6,17,235,0
0,29.0,180.0,73.0,105,53,0,1998,24,12,165,0
0,24.0,167.0,57.0,63,42,1,1972,23,10,117,0
1,24.0,180.0,73.0,22,12,1,2000,38,50,495,0
0,19.0,190.0,82.0,132,67,1,1960,28,31,315,3
0,25.0,178.0,60.0,371,199,1,2008,6,3,53,0
0,22.0,186.0,77.0,16,8,1,1984,18,35,365,0
0,26.0,182.0,85.0,220,122,1,2012,17,1,10,0
1,26.0,168.0,59.0,349,185,1,1968,20,22,274,0
0,30.0,168.0,59.0,261,142,1,2004,3,44,470,0
0,29.0,191.0,94.0,25,13,0,1994,16,0,4,0
0,29.0,179.0,74.0,25,13,0,1994,16,41,417,0
0,23.0,176.0,64.0,200,109,1,1976,21,3,31,0
1,17.0,167.0,59.0,100,189,1,1972,23,22,276,0
0,26.0,180.0,63.0,220,122,1,1964,39,24,281,0
1,21.0,175.0,60.0,195,103,0,2010,41,8,108,0
0,27.0,183.0,75.0,340,61,1,1984,18,3,35,0
0,23.0,176.0,65.0,7,3,1,2008,6,3,25,0
0,24.0,180.0,78.0,256,146,1,1972,23,24,281,0
0,22.0,180.0,83.0,349,185,0,1992,0,25,283,0
1,17.0,168.0,58.0,88,37,1,1996,4,42,465,0
0,28.0,180.0,72.0,349,185,1,1960,28,17,236,0
0,23.0,160.0,59.0,184,98,1,1960,28,24,281,0
1,29.0,186.0,79.0,145,77,1,2004,3,17,243,3
1,15.0,158.0,48.0,22,12,1,1964,39,15,219,0
0,20.0,185.0,75.0,114,74,0,1988,8,8,100,0
0,25.0,182.0,65.0,25,13,0,1972,31,18,244,0
0,28.0,174.0,70.0,132,67,1,1976,21,17,235,0
0,22.0,173.0,70.0,251,140,1,1964,39,51,496,0
0,26.0,192.0,92.0,118,58,1,2000,38,23,279,0
0,24.0,182.0,76.0,333,107,1,1988,33,14,182,0
0,30.0,178.0,91.0,296,163,0,2002,29,9,114,0
1,31.0,164.0,46.0,251,140,1,2016,27,3,85,0
0,28.0,199.0,90.0,93,49,1,1992,5,6,96,3
1,20.0,168.0,58.0,301,165,1,2008,6,1,12,0
0,43.0,175.0,65.0,16,8,1,2008,6,14,191,2
1,23.0,165.0,65.0,240,127,1,2016,27,26,295,0
0,24.0,169.0,59.0,132,67,1,1980,22,22,267,0
0,28.0,183.0,68.0,151,72,1,1992,5,16,226,0
0,21.0,169.0,60.0,169,88,1,1976,21,22,267,0
0,28.0,188.0,87.0,64,35,1,2004,3,17,234,0
0,19.0,177.0,73.0,22,12,1,1956,19,22,264,0
0,26.0,186.0,76.0,340,61,1,1964,39,24,281,0
1,30.0,166.0,47.0,242,121,1,2008,6,3,78,1
0,32.0,187.0,90.0,333,107,1,1996,4,53,529,0
0,48.0,185.0,78.0,349,185,1,1964,39,35,371,0
1,14.0,167.0,50.0,290,159,1,1968,20,42,461,0
0,22.0,175.0,67.0,259,142,1,1964,39,10,127,0
1,24.0,182.0,72.0,251,140,0,2010,41,41,421,0
0,28.0,168.0,65.0,25,13,1,2004,3,53,530,0
0,21.0,205.0,91.0,195,103,1,2012,17,10,126,1
0,39.0,175.0,73.0,382,207,1,1976,21,35,377,0
1,18.0,179.0,75.0,296,163,1,1980,22,31,325,1
0,24.0,180.0,64.0,242,121,1,2004,3,3,37,0
1,32.0,165.0,51.0,242,121,1,2016,27,10,128,0
0,22.0,193.0,83.0,349,185,1,1984,18,42,440,0
0,23.0,170.0,57.0,25,13,1,1988,33,53,518,0
0,30.0,173.0,59.0,70,33,1,1988,33,3,53,0
1,32.0,172.0,67.0,382,207,1,2008,6,50,495,3
0,25.0,178.0,73.0,382,207,0,1968,12,12,162,0
0,23.0,179.0,63.0,196,104,1,2000,38,3,37,0
0,23.0,172.0,70.0,151,72,1,1988,33,42,447,0
0,22.0,167.0,64.0,60,67,1,1960,28,34,351,0
1,19.0,164.0,46.0,375,204,1,2012,17,14,207,0
0,22.0,178.0,69.0,340,61,1,2004,3,14,192,0
0,24.0,175.0,67.0,272,148,1,1996,4,10,127,0
0,29.0,173.0,81.0,290,159,1,2000,38,26,288,0
1,20.0,163.0,52.0,382,207,1,2008,6,43,469,0
0,32.0,189.0,89.0,85,214,1,1960,28,34,351,0
1,15.0,180.0,75.0,169,88,0,1992,0,41,424,0
1,18.0,157.0,41.0,22,12,1,1980,22,22,273,0
0,22.0,209.0,108.0,301,165,1,2000,38,6,96,0
1,34.0,159.0,66.0,151,72,1,1988,33,24,282,0
1,38.0,156.0,57.0,132,67,1,1984,18,16,227,0
1,15.0,173.0,69.0,78,196,1,1996,4,42,460,0
0,24.0,174.0,73.0,375,204,1,2000,38,3,21,0
1,20.0,169.0,57.0,301,165,1,2016,27,1,13,3
0,29.0,166.0,68.0,25,13,1,1988,33,44,471,0
0,23.0,184.0,78.0,251,140,1,2008,6,11,151,0
0,25.0,190.0,90.0,151,72,1,1992,5,31,315,0
1,23.0,171.0,64.0,151,72,1,1952,13,3,77,0
0,24.0,186.0,98.0,184,98,1,2012,17,34,338,0
0,25.0,185.0,80.0,340,61,1,1980,22,51,496,0
1,24.0,160.0,71.0,411,219,1,1980,22,24,282,2
0,24.0,178.0,72.0,124,62,0,1998,24,8,104,0
0,29.0,173.0,62.0,22,12,1,2012,17,34,340,2
0,24.0,176.0,72.0,184,98,1,1960,28,19,249,0
0,27.0,182.0,77.0,151,72,1,1988,33,11,145,0
1,27.0,174.0,65.0,145,77,1,1992,5,3,81,1
0,29.0,175.0,72.0,46,28,1,2012,17,15,215,0
1,23.0,175.0,71.0,22,12,1,2016,27,31,332,0
1,21.0,171.0,71.0,25,13,0,1972,31,0,7,1
1,24.0,161.0,55.0,46,28,1,2004,3,3,74,0
0,22.0,177.0,63.0,285,156,1,2000,38,10,123,0
0,31.0,184.0,89.0,22,12,0,2006,40,39,403,0
1,19.0,168.0,53.0,114,74,0,1980,15,12,174,2
0,28.0,168.0,82.0,316,170,1,1972,23,53,528,0
0,24.0,175.0,68.0,349,185,0,1964,14,38,399,0
0,31.0,175.0,68.0,179,92,1,1964,39,19,249,0
0,16.0,182.0,80.0,290,159,1,1976,21,42,432,0
0,24.0,191.0,125.0,382,207,1,2016,27,3,45,0
0,24.0,178.0,59.0,382,207,1,1920,2,3,42,0
0,24.0,170.0,67.0,285,156,0,1968,12,29,307,0
0,22.0,182.0,82.0,336,205,1,1960,28,31,314,0
0,34.0,194.0,88.0,130,66,1,1992,5,3,22,0
1,24.0,182.0,69.0,251,140,1,2016,27,46,486,0
0,28.0,190.0,89.0,151,72,1,1920,2,3,62,0
0,35.0,163.0,63.0,287,157,1,1956,37,16,229,0
0,20.0,172.0,105.0,35,25,1,2008,6,52,501,2
0,27.0,182.0,77.0,256,146,1,2008,6,24,281,0
1,20.0,170.0,58.0,145,77,1,2008,6,19,250,1
0,35.0,180.0,78.0,64,35,1,1968,20,17,236,0
0,24.0,170.0,81.0,119,60,1,2008,6,26,288,0
1,22.0,175.0,78.0,296,163,1,1988,33,31,332,1
0,19.0,174.0,71.0,301,165,1,1912,37,53,531,0
1,23.0,178.0,72.0,251,140,1,2016,27,23,280,0
1,30.0,190.0,86.0,301,165,1,2000,38,6,97,0
0,27.0,202.0,85.0,16,8,1,2016,27,50,494,0
1,28.0,170.0,66.0,259,142,1,2000,38,3,67,0
0,31.0,170.0,72.0,169,88,1,1992,5,17,233,0
0,25.0,163.0,51.0,118,58,1,1984,18,10,116,0
1,27.0,167.0,65.0,184,98,1,2016,27,51,497,3
0,18.0,181.0,71.0,64,35,1,1972,23,42,441,0
0,26.0,185.0,77.0,349,185,0,1972,31,12,162,0
0,22.0,175.0,73.0,46,28,1,2000,38,19,249,0
1,20.0,163.0,50.0,277,155,1,1984,18,3,74,0
1,27.0,173.0,63.0,301,165,1,1996,4,3,73,0
0,40.0,165.0,75.0,22,12,1,2000,38,16,229,0
0,33.0,176.0,62.0,154,79,1,1996,4,3,53,0
0,20.0,191.0,85.0,340,61,1,1980,22,19,249,0
1,24.0,165.0,61.0,252,1,1,1984,18,3,66,0
0,19.0,180.0,76.0,118,58,1,1988,33,28,304,0
0,23.0,182.0,75.0,349,185,1,1988,33,35,360,0
0,25.0,167.0,60.0,265,144,1,2008,6,53,531,0
1,29.0,165.0,60.0,259,142,1,2004,3,19,250,0
1,18.0,164.0,69.0,35,25,1,2000,38,52,515,0
0,25.0,178.0,84.0,251,140,0,1980,15,25,283,0
1,26.0,173.0,69.0,16,8,1,2012,17,24,282,3
0,25.0,176.0,68.0,336,205,1,1980,22,16,231,2
0,19.0,177.0,75.0,46,28,1,2004,3,42,431,0
1,22.0,168.0,58.0,114,74,1,1980,22,3,66,1
0,25.0,194.0,122.0,349,185,1,2008,6,3,45,0
0,27.0,166.0,61.0,352,182,1,1988,33,22,264,0
1,23.0,175.0,65.0,151,72,1,1984,18,3,82,0
0,23.0,187.0,84.0,64,35,0,2006,40,0,3,0
0,19.0,166.0,60.0,336,205,1,1972,23,22,267,0
1,20.0,167.0,53.0,301,165,1,2008,6,17,240,0
0,23.0,170.0,82.0,382,207,1,1984,18,52,506,0
1,25.0,165.0,55.0,200,109,1,2012,17,35,384,0
1,19.0,143.0,47.0,382,207,1,2016,27,22,275,2
0,22.0,165.0,60.0,78,196,1,1968,20,22,263,0
0,37.0,183.0,80.0,64,35,1,1972,23,34,347,0
0,21.0,183.0,72.0,332,164,1,1960,28,42,427,0
0,20.0,177.0,72.0,303,165,0,2006,40,27,301,0
0,26.0,180.0,80.0,184,98,0,1994,16,0,1,0
0,22.0,198.0,94.0,22,12,1,1984,18,31,314,1
0,24.0,157.0,53.0,100,189,1,1980,22,22,267,0
1,16.0,174.0,65.0,349,185,1,1960,28,42,456,0
1,22.0,160.0,58.0,100,189,1,1964,39,22,276,3
0,25.0,197.0,86.0,93,49,1,2008,6,42,449,0
0,22.0,184.0,66.0,145,77,0,1994,16,38,397,0
0,19.0,179.0,74.0,25,13,0,1984,32,41,414,0
1,25.0,175.0,72.0,169,88,1,1988,33,31,332,0
0,33.0,188.0,82.0,265,144,0,2006,40,12,160,0
0,29.0,176.0,70.0,196,104,1,1984,18,3,32,0
0,31.0,187.0,77.0,340,61,1,2000,38,24,281,0
0,26.0,168.0,80.0,151,72,1,2008,6,24,281,0
0,26.0,187.0,99.0,336,205,1,1972,23,51,496,2
0,20.0,171.0,56.0,283,152,1,1960,28,52,498,0
0,22.0,177.0,77.0,54,31,0,1992,0,0,4,0
1,20.0,170.0,66.0,340,61,1,1996,4,11,153,0
0,29.0,183.0,90.0,296,163,1,2000,38,26,291,0
0,25.0,187.0,80.0,114,74,1,1968,20,51,496,0
0,19.0,161.0,62.0,301,165,1,2012,17,22,265,3
0,30.0,183.0,120.0,54,31,1,2008,6,53,535,0
0,22.0,175.0,68.0,336,205,1,1980,22,22,263,0
1,17.0,169.0,51.0,54,31,1,1980,22,42,464,0
1,23.0,169.0,69.0,151,72,0,2006,40,0,6,0
1,20.0,160.0,45.0,135,67,0,1998,24,18,245,0
0,21.0,168.0,64.0,151,72,0,1984,32,12,160,0
0,30.0,185.0,82.0,64,35,0,2006,40,41,419,3
0,21.0,167.0,59.0,382,207,0,2006,40,29,307,0
1,16.0,154.0,44.0,64,35,1,1988,33,22,276,0
0,24.0,206.0,98.0,100,189,1,1972,23,6,96,0
0,29.0,183.0,79.0,94,50,1,1980,22,6,96,0
1,20.0,165.0,67.0,94,50,1,1956,19,3,77,0
0,26.0,176.0,82.0,185,98,0,1968,12,9,113,2
1,24.0,178.0,68.0,382,207,1,2016,27,42,450,0
1,26.0,183.0,82.0,296,163,1,1988,33,31,325,3
1,30.0,170.0,51.0,184,98,0,2006,40,12,170,0
0,19.0,181.0,62.0,327,175,0,2006,40,38,397,0
0,28.0,169.0,68.0,184,98,1,1968,20,22,267,0
0,22.0,192.0,80.0,184,98,1,2012,17,42,439,0
0,22.0,165.0,58.0,132,67,1,2000,38,15,217,0
1,23.0,164.0,63.0,287,157,1,1952,13,22,273,0
0,24.0,170.0,76.0,151,72,1,1972,23,35,373,0
0,27.0,170.0,70.0,188,102,0,2010,41,41,417,0
1,21.0,155.0,54.0,184,98,1,1960,28,22,275,0
1,21.0,164.0,61.0,64,35,0,1968,12,0,7,0
1,20.0,168.0,63.0,30,15,1,1996,4,3,72,3
0,21.0,175.0,68.0,296,163,0,1994,16,12,162,0
1,27.0,169.0,69.0,151,72,0,2010,41,0,9,0
0,22.0,180.0,69.0,196,104,1,1972,23,3,26,0
0,22.0,177.0,74.0,151,72,1,2016,27,15,216,1
0,26.0,168.0,99.0,145,77,1,1996,4,53,528,0
1,20.0,176.0,60.0,35,25,1,2000,38,46,488,0
0,29.0,182.0,71.0,37,19,1,1972,23,24,281,0
0,28.0,177.0,77.0,54,31,0,1998,24,0,0,0
0,44.0,180.0,75.0,132,67,1,1992,5,16,227,0
1,21.0,178.0,65.0,100,189,1,1992,5,6,97,0
0,30.0,197.0,92.0,22,12,1,2016,27,42,449,0
0,28.0,170.0,60.0,31,29,1,2016,27,3,20,0
0,22.0,168.0,68.0,33,17,1,1972,23,14,188,0
1,26.0,165.0,54.0,265,144,0,1968,12,12,175,0
0,26.0,173.0,66.0,382,207,0,2014,34,8,103,0
0,28.0,178.0,70.0,22,12,1,1996,4,31,321,0
0,23.0,184.0,84.0,370,198,1,2008,6,53,529,0
0,18.0,167.0,56.0,272,148,1,2008,6,24,281,0
0,28.0,183.0,63.0,184,98,1,1996,4,3,25,0
0,20.0,169.0,63.0,282,151,1,1960,28,19,249,0
0,25.0,180.0,60.0,411,219,1,1996,4,3,53,0
1,27.0,175.0,64.0,296,163,1,2012,17,17,243,0
1,17.0,163.0,66.0,169,88,1,1960,28,42,453,0
0,35.0,177.0,71.0,22,12,1,1996,4,11,134,0
0,27.0,173.0,57.0,184,98,0,1994,16,8,103,0
0,22.0,192.0,89.0,349,185,1,1984,18,11,141,0
0,22.0,177.0,75.0,22,12,1,1996,4,10,125,0
1,25.0,174.0,67.0,184,98,1,2012,17,50,495,0
0,30.0,164.0,62.0,16,8,1,1960,28,22,264,0
0,36.0,177.0,82.0,132,67,1,2000,38,35,368,0
0,20.0,184.0,81.0,251,140,0,2010,41,41,417,0
0,27.0,186.0,95.0,169,88,1,1956,19,51,496,2
1,18.0,174.0,55.0,251,140,1,1992,5,42,453,0
1,23.0,172.0,61.0,132,67,1,2016,27,43,467,0
0,21.0,183.0,77.0,151,72,1,1984,18,42,439,0
0,28.0,185.0,76.0,37,19,1,1980,22,11,141,0
0,19.0,171.0,60.0,321,171,1,2012,17,10,124,0
0,21.0,185.0,75.0,285,156,0,1972,31,29,307,0
0,18.0,180.0,73.0,283,152,1,1988,33,42,431,0
0,31.0,190.0,85.0,352,182,1,1996,4,31,323,0
1,21.0,161.0,63.0,263,158,1,2012,17,53,545,0
0,33.0,183.0,79.0,370,198,1,1988,33,19,249,0
0,27.0,170.0,81.0,285,156,1,1996,4,52,504,1
0,30.0,179.0,82.0,25,13,0,1994,16,25,283,0
0,22.0,181.0,83.0,75,40,1,2008,6,14,190,0
1,33.0,164.0,59.0,316,170,1,2004,3,3,73,0
0,22.0,178.0,68.0,184,98,1,1992,5,46,485,0
0,25.0,182.0,93.0,340,61,1,2012,17,35,362,0
0,40.0,176.0,75.0,352,182,1,1956,37,16,227,1
1,16.0,176.0,69.0,256,146,1,1996,4,42,465,0
0,29.0,193.0,113.0,382,207,1,1992,5,3,45,0
0,23.0,191.0,85.0,285,156,1,2004,3,31,314,0
0,24.0,180.0,71.0,132,67,1,1976,21,28,305,0
1,30.0,182.0,74.0,151,72,1,2016,27,24,282,2
0,21.0,182.0,81.0,259,142,1,2004,3,10,121,0
0,23.0,173.0,72.0,25,13,0,1994,16,41,418,0
0,25.0,199.0,100.0,251,140,1,2000,38,31,314,0
0,23.0,170.0,68.0,184,98,0,1992,0,36,387,0
1,21.0,169.0,64.0,22,12,0,2014,34,0,7,0
0,23.0,195.0,90.0,100,189,1,1992,5,23,279,0
0,25.0,184.0,77.0,132,67,1,1992,5,3,56,0
0,25.0,192.0,86.0,377,64,1,1992,5,51,496,1
0,25.0,188.0,91.0,336,205,0,1980,15,12,165,0
0,28.0,185.0,74.0,336,205,0,1988,8,12,165,0
1,23.0,166.0,66.0,375,204,0,2014,34,8,112,0
0,19.0,180.0,78.0,129,65,1,1988,33,3,21,0
1,21.0,160.0,59.0,78,196,1,1996,4,40,413,0
1,35.0,165.0,60.0,145,77,0,2010,41,41,421,0
0,23.0,172.0,91.0,356,187,1,1984,18,10,119,0
1,22.0,166.0,60.0,46,28,1,1992,5,44,473,0
0,21.0,180.0,75.0,397,68,1,1976,21,22,266,0
1,32.0,158.0,50.0,169,88,0,1998,24,8,108,0
0,19.0,190.0,82.0,161,81,1,2012,17,42,432,0
0,19.0,172.0,54.0,114,74,1,1972,23,10,117,0
1,17.0,162.0,60.0,151,72,1,2016,27,22,273,0
1,26.0,160.0,52.0,188,102,1,2000,38,17,238,0
0,23.0,181.0,76.0,46,28,1,2008,6,17,234,0
1,26.0,170.0,58.0,212,117,0,1998,24,18,245,0
0,20.0,175.0,72.0,382,207,1,1992,5,46,485,0
0,39.0,177.0,74.0,382,207,1,2004,3,16,231,1
0,26.0,172.0,90.0,94,50,1,1968,20,52,506,0
0,32.0,173.0,80.0,184,98,1,1992,5,35,376,0
0,18.0,174.0,60.0,14,5,1,1980,22,10,124,0
0,27.0,180.0,67.0,324,172,1,1984,18,34,342,0
0,19.0,176.0,67.0,96,51,1,2000,38,42,437,0
0,27.0,172.0,75.0,151,72,1,1960,28,52,507,0
0,21.0,188.0,80.0,75,40,1,1992,5,17,233,0
1,23.0,163.0,57.0,382,207,1,2000,38,3,69,0
0,21.0,179.0,91.0,188,102,1,2000,38,5,95,0
0,21.0,184.0,92.0,94,50,1,1980,22,31,318,0
1,27.0,170.0,56.0,63,42,1,2012,17,3,66,0
1,30.0,160.0,62.0,179,92,1,2012,17,35,384,0
1,28.0,159.0,55.0,63,42,1,2016,27,53,540,0
0,23.0,160.0,56.0,180,94,1,2004,3,52,498,0
0,26.0,176.0,67.0,64,35,1,1984,18,3,53,0
0,25.0,179.0,69.0,132,67,1,2016,27,10,127,1
